Shipment_ID,Region,Transport_Mode,Product_Category,Shipment_Volume_Units,Delivery_Time_Days,Transportation_Cost,SLA_Days,On_Time
1535,South,Road,Electronics,137,3.8,1022.62,6,True
1536,North,Road,Groceries,75,3.1,706.77,6,True
1537,North,Road,Groceries,155,3.6,1392.3,6,True
1538,East,Road,Groceries,370,2.7,2561.79,6,True
1539,North,Rail,Apparel,266,6.9,1335.93,8,True
1540,East,Road,Apparel,74,6.6,538.04,6,False
1541,West,Road,Electronics,310,3.2,2432.99,6,True
1542,North,Sea,Furniture,82,10.6,181.5,15,True
1543,East,Road,Electronics,102,18.1,611.4,6,False
1544,North,Road,Groceries,143,4.4,988.44,6,True
1545,Central,Sea,Electronics,117,12.4,197.91,15,True
1546,South,Road,Furniture,259,5.9,1984.9,6,True
1547,West,Road,Apparel,296,2.4,2912.02,6,True
1548,East,Road,Electronics,155,2.3,1197.34,6,True
1549,North,Road,Groceries,41,12.5,280.23,6,False
1550,East,Air,Groceries,262,1.6,7401.01,3,True
1551,Central,Sea,Apparel,266,11.6,756.11,15,True
1552,East,Road,Electronics,113,7.0,960.59,6,False
1553,West,Air,Furniture,33,1.1,1225.46,3,True
1554,Central,Air,Apparel,32,0.8,1053.89,3,True
1555,North,Road,Electronics,50,4.1,354.05,6,True
1556,North,Air,Pharma,107,2.7,3872.72,3,True
1557,East,Road,Groceries,255,3.1,1429.96,6,True
1558,South,Road,Furniture,195,3.8,1695.96,6,True
1559,West,Road,Furniture,213,5.2,1796.74,6,True
1560,Central,Road,Furniture,156,5.3,746.05,6,True
1561,South,Road,Groceries,130,4.3,1302.41,6,True
1562,North,Sea,Electronics,128,14.9,427.79,15,True
1563,West,Road,Apparel,55,6.4,532.07,6,False
1564,North,Road,Electronics,58,2.3,626.46,6,True
1565,West,Road,Apparel,96,2.0,856.81,6,True
1566,South,Rail,Furniture,86,7.0,489.75,8,True
1567,East,Air,Electronics,128,3.1,3063.06,3,False
1568,North,Rail,Furniture,225,5.7,1191.14,8,True
1569,East,Rail,Pharma,58,20.3,282.9,8,False
1570,South,Sea,Furniture,94,11.0,258.34,15,True
1571,East,Road,Furniture,184,2.6,1277.09,6,True
1572,North,Air,Apparel,181,2.9,6345.58,3,True
1573,West,Sea,Pharma,139,22.5,472.63,15,False
1574,West,Sea,Furniture,136,12.4,483.42,15,True
1575,North,Sea,Furniture,113,9.8,311.72,15,True
1576,North,Road,Pharma,122,5.2,1005.48,6,True
1577,North,Road,Pharma,313,4.7,2719.5,6,True
1578,East,Road,Electronics,47,2.4,329.17,6,True
1579,East,Rail,Apparel,108,6.3,455.28,8,True
1580,East,Road,Pharma,63,4.0,502.08,6,True
1581,North,Road,Pharma,172,3.5,1339.32,6,True
1582,South,Sea,Groceries,119,8.5,336.83,15,True
1583,East,Road,Pharma,88,3.2,764.09,6,True
1584,South,Sea,Apparel,103,12.4,297.45,15,True
1585,Central,Road,Furniture,175,3.3,1104.12,6,True
1586,North,Road,Furniture,358,3.7,3002.23,6,True
1587,East,Road,Furniture,97,5.8,746.09,6,True
1588,South,Rail,Furniture,161,5.9,949.3,8,True
1589,South,Road,Groceries,97,1.5,498.57,6,True
1590,West,Road,Pharma,263,3.8,1976.4,6,True
1591,East,Sea,Furniture,260,12.1,733.2,15,True
1592,Central,Road,Electronics,88,3.0,553.98,6,True
1593,North,Air,Furniture,107,4.7,4032.43,3,True
1594,North,Air,Pharma,57,0.5,2300.68,3,True
1595,West,Road,Furniture,196,3.8,1771.53,6,True
1596,East,Air,Groceries,194,0.5,5442.75,3,True
1597,North,Road,Apparel,106,12.6,779.5,6,False
1598,North,Air,Apparel,175,2.3,7623.89,3,True
1599,North,Road,Pharma,98,3.8,762.94,6,True
1600,Central,Rail,Apparel,103,5.7,406.1,8,True
1601,North,Road,Apparel,190,4.0,1636.25,6,True
1602,South,Air,Electronics,66,1.6,3149.5,3,True
1603,North,Road,Pharma,143,4.8,989.34,6,True
1604,South,Road,Pharma,73,4.8,621.62,6,True
1605,North,Road,Apparel,296,5.7,1798.27,6,True
1606,East,Road,Apparel,113,4.2,777.43,6,True
1607,North,Sea,Apparel,105,10.0,341.82,15,True
1608,West,Road,Groceries,102,5.0,809.99,6,True
1609,North,Sea,Furniture,54,13.6,204.76,15,True
1610,East,Sea,Groceries,50,15.0,137.35,15,True
1611,Central,Air,Pharma,235,3.2,6479.06,3,False
1612,East,Road,Electronics,64,3.4,436.46,6,True
1613,East,Road,Furniture,82,4.2,469.97,6,True
1614,South,Rail,Electronics,110,5.7,623.93,8,True
1615,South,Road,Pharma,113,3.5,1095.49,6,True
1616,East,Road,Pharma,120,3.9,848.7,6,True
1617,Central,Air,Electronics,160,3.0,4635.31,3,True
1618,East,Sea,Electronics,235,4.7,570.67,15,True
1619,East,Rail,Electronics,112,4.8,409.9,8,True
1620,West,Road,Pharma,36,5.5,297.58,6,True
1621,South,Rail,Apparel,153,7.7,908.86,8,True
1622,North,Road,Electronics,114,3.2,888.92,6,True
1623,East,Road,Furniture,91,6.0,675.2,6,True
1624,Central,Sea,Pharma,80,13.2,214.37,15,True
1625,North,Road,Groceries,259,3.7,2312.2,6,True
1626,East,Road,Groceries,110,1.1,893.86,6,True
1627,North,Road,Furniture,66,2.0,741.31,6,True
1628,East,Sea,Apparel,145,11.2,420.69,15,True
1629,North,Rail,Electronics,220,6.9,1158.79,8,True
1630,South,Air,Pharma,57,2.4,2962.9,3,True
1631,West,Rail,Electronics,233,18.8,1367.03,8,False
1632,South,Road,Pharma,44,3.7,353.48,6,True
1633,East,Road,Groceries,126,4.0,653.68,6,True
1634,West,Road,Electronics,177,3.7,1433.02,6,True
1635,Central,Road,Furniture,72,4.2,503.98,6,True
1636,North,Road,Apparel,50,4.0,457.54,6,True
1637,South,Sea,Furniture,87,10.0,243.85,15,True
1638,North,Road,Apparel,241,3.8,2138.95,6,True
1639,Central,Road,Electronics,149,4.0,1115.91,6,True
1640,Central,Road,Electronics,46,5.2,321.28,6,True
1641,East,Road,Apparel,297,3.0,2271.75,6,True
1642,West,Sea,Groceries,81,24.5,250.07,15,False
1643,East,Road,Pharma,134,4.7,898.23,6,True
1644,East,Road,Furniture,178,3.8,1432.61,6,True
1645,North,Rail,Furniture,173,3.9,940.69,8,True
1646,West,Road,Furniture,87,5.2,694.94,6,True
1647,North,Road,Electronics,146,4.9,1613.38,6,True
1648,West,Road,Furniture,140,4.3,909.67,6,True
1649,West,Air,Pharma,122,14.0,4327.39,3,False
1650,West,Sea,Pharma,295,9.9,821.73,15,True
1651,North,Rail,Apparel,72,13.9,380.75,8,False
1652,South,Road,Electronics,60,15.5,390.63,6,False
1653,North,Sea,Pharma,149,10.7,532.1,15,True
1654,South,Road,Groceries,151,5.6,1598.72,6,True
1655,North,Road,Electronics,170,5.4,1414.54,6,True
1656,Central,Road,Electronics,52,2.6,317.31,6,True
1657,East,Road,Pharma,158,17.1,1259.83,6,False
1658,South,Air,Groceries,30,9.9,1267.04,3,False
1659,South,Air,Apparel,91,1.4,4185.8,3,True
1660,South,Sea,Pharma,31,12.5,104.99,15,True
1661,East,Air,Groceries,65,0.5,1991.76,3,True
1662,East,Air,Electronics,231,2.0,8452.82,3,True
1663,Central,Road,Groceries,59,4.8,413.49,6,True
1664,South,Road,Electronics,145,4.8,1299.18,6,True
1665,Central,Air,Pharma,29,2.0,856.8,3,True
1666,West,Road,Pharma,39,2.5,336.68,6,True
1667,North,Sea,Furniture,79,11.9,253.61,15,True
1668,Central,Road,Furniture,46,4.4,350.46,6,True
1669,North,Road,Furniture,110,5.8,833.82,6,True
1670,West,Road,Pharma,102,4.0,773.96,6,True
1671,South,Road,Apparel,55,4.5,526.78,6,True
1672,West,Road,Pharma,121,2.9,934.6,6,True
1673,West,Rail,Groceries,30,4.6,135.98,8,True
1674,West,Road,Pharma,327,2.5,3156.16,6,True
1675,West,Air,Pharma,218,1.0,7666.36,3,True
1676,South,Road,Electronics,67,6.5,443.68,6,False
1677,North,Road,Electronics,182,3.5,741.31,6,True
1678,South,Road,Electronics,136,4.4,1168.97,6,True
1679,North,Sea,Pharma,137,24.5,446.62,15,False
1680,East,Road,Apparel,54,2.7,451.99,6,True
1681,South,Rail,Groceries,52,5.5,307.51,8,True
1682,Central,Road,Groceries,63,4.7,280.09,6,True
1683,East,Rail,Apparel,147,6.5,466.65,8,True
1684,West,Road,Apparel,80,12.5,604.22,6,False
1685,North,Rail,Groceries,56,6.7,277.61,8,True
1686,West,Air,Furniture,205,0.8,8889.99,3,True
1687,Central,Sea,Electronics,54,11.4,135.26,15,True
1688,South,Road,Electronics,133,4.5,1703.97,6,True
1689,East,Road,Groceries,69,5.8,385.66,6,True
1690,West,Road,Apparel,40,3.8,342.11,6,True
1691,North,Sea,Furniture,216,13.4,604.7,15,True
1692,East,Air,Groceries,50,0.5,1630.43,3,True
1693,South,Rail,Electronics,224,6.2,1626.42,8,True
1694,North,Road,Pharma,104,3.4,1058.5,6,True
1695,South,Road,Apparel,109,4.3,1010.99,6,True
1696,North,Road,Pharma,177,3.6,1598.99,6,True
1697,North,Sea,Groceries,161,10.4,498.62,15,True
1698,North,Rail,Electronics,132,4.9,553.55,8,True
1699,Central,Sea,Furniture,86,10.0,206.84,15,True
1700,East,Road,Pharma,154,2.4,1024.79,6,True
1701,Central,Air,Furniture,171,2.1,4742.92,3,True
1702,South,Rail,Electronics,36,5.7,180.54,8,True
1703,South,Road,Pharma,109,4.3,1026.14,6,True
1704,East,Sea,Furniture,17,14.2,48.0,15,True
1705,South,Sea,Furniture,143,11.6,545.47,15,True
1706,North,Sea,Pharma,52,12.8,163.25,15,True
1707,East,Rail,Electronics,148,6.0,829.3,8,True
1708,North,Road,Furniture,102,7.3,1084.33,6,False
1709,East,Road,Groceries,136,0.5,919.78,6,True
1710,East,Sea,Pharma,256,11.1,791.78,15,True
1711,North,Road,Apparel,60,4.8,632.25,6,True
1712,North,Rail,Apparel,103,5.1,591.95,8,True
1713,West,Rail,Electronics,118,6.7,686.16,8,True
1714,South,Air,Groceries,46,1.4,1345.52,3,True
1715,North,Sea,Furniture,180,26.5,494.8,15,False
1716,Central,Road,Apparel,236,2.6,741.31,6,True
1717,North,Road,Electronics,124,4.2,1198.41,6,True
1718,East,Road,Groceries,272,4.6,1743.78,6,True
1719,Central,Road,Groceries,153,4.2,966.66,6,True
1720,North,Road,Electronics,118,4.2,1062.98,6,True
1721,North,Road,Electronics,185,5.4,1307.79,6,True
1722,North,Sea,Furniture,101,10.0,315.68,15,True
1723,South,Sea,Electronics,96,12.1,338.59,15,True
1724,North,Road,Furniture,151,2.5,1366.93,6,True
1725,East,Road,Furniture,302,4.9,2389.29,6,True
1726,North,Sea,Pharma,59,11.0,193.65,15,True
1727,East,Road,Groceries,45,1.0,333.76,6,True
1728,Central,Road,Groceries,134,4.9,642.01,6,True
1729,West,Road,Groceries,22,3.7,188.67,6,True
1730,East,Air,Pharma,85,1.9,2699.71,3,True
1731,South,Road,Furniture,106,5.7,1087.33,6,True
1732,East,Sea,Furniture,77,12.4,194.71,15,True
1733,East,Road,Electronics,227,4.2,1644.65,6,True
1734,South,Air,Pharma,219,9.3,8911.75,3,False
1735,North,Road,Electronics,290,2.6,2072.03,6,True
1736,Central,Road,Pharma,111,3.7,587.51,6,True
1737,South,Rail,Electronics,122,8.4,741.75,8,False
1738,North,Rail,Apparel,80,16.3,460.47,8,False
1739,South,Rail,Groceries,202,5.8,1052.63,8,True
1740,South,Air,Groceries,36,3.0,1401.67,3,True
1741,West,Sea,Furniture,86,10.2,304.61,15,True
1742,West,Sea,Apparel,206,12.7,739.1,15,True
1743,West,Rail,Groceries,99,4.1,537.79,8,True
1744,North,Road,Furniture,77,4.5,654.27,6,True
1745,South,Road,Apparel,67,4.0,665.59,6,True
1746,South,Road,Groceries,59,4.7,600.69,6,True
1747,North,Rail,Electronics,78,4.8,327.32,8,True
1748,North,Road,Pharma,143,3.4,1472.99,6,True
1749,West,Road,Apparel,111,4.8,970.72,6,True
1750,North,Sea,Furniture,235,11.4,782.18,15,True
1751,East,Sea,Apparel,37,12.9,88.48,15,True
1752,North,Sea,Furniture,71,12.3,207.06,15,True
1753,North,Road,Apparel,46,3.5,388.81,6,True
1754,North,Rail,Furniture,66,11.9,240.68,8,False
1755,Central,Road,Groceries,73,4.0,404.05,6,True
1756,West,Road,Electronics,144,15.6,1078.0,6,False
1757,Central,Road,Groceries,155,4.9,801.74,6,True
1758,South,Road,Electronics,149,3.6,1392.61,6,True
1759,North,Road,Groceries,177,3.3,1400.26,6,True
1760,East,Sea,Groceries,193,13.1,632.38,15,True
1761,South,Road,Apparel,138,3.5,1056.18,6,True
1762,West,Rail,Pharma,170,5.4,923.93,8,True
1763,North,Air,Furniture,92,0.5,2794.92,3,True
1764,South,Road,Furniture,42,2.8,286.87,6,True
1765,North,Road,Furniture,69,3.0,600.67,6,True
1766,South,Road,Electronics,231,3.4,2338.97,6,True
1767,West,Air,Furniture,51,0.6,2029.47,3,True
1768,South,Road,Furniture,86,5.2,634.96,6,True
1769,South,Road,Apparel,45,3.1,419.19,6,True
1770,South,Road,Groceries,183,3.2,1834.46,6,True
1771,South,Air,Furniture,105,1.7,4829.86,3,True
1772,West,Sea,Pharma,87,10.7,299.88,15,True
1773,Central,Road,Furniture,22,5.9,161.18,6,True
1774,Central,Rail,Electronics,108,7.0,501.17,8,True
1775,West,Rail,Electronics,197,4.6,1050.52,8,True
1776,South,Sea,Electronics,158,13.2,585.86,15,True
1777,East,Sea,Furniture,71,13.5,220.45,15,True
1778,South,Air,Apparel,59,0.5,2513.72,3,True
1779,North,Rail,Pharma,115,4.6,678.41,8,True
1780,West,Sea,Furniture,35,11.3,124.71,15,True
1781,North,Road,Apparel,146,2.3,1057.19,6,True
1782,Central,Road,Apparel,49,3.1,252.17,6,True
1783,South,Road,Furniture,61,3.5,562.83,6,True
1784,East,Sea,Furniture,60,24.9,133.3,15,False
1785,East,Sea,Apparel,161,12.1,440.12,15,True
1786,Central,Road,Apparel,56,3.8,358.0,6,True
1787,East,Air,Apparel,60,0.9,2258.81,3,True
1788,East,Road,Furniture,244,2.4,1889.89,6,True
1789,North,Road,Apparel,152,4.7,1394.38,6,True
1790,East,Sea,Electronics,115,12.7,287.7,15,True
1791,North,Road,Furniture,114,3.3,1121.26,6,True
1792,West,Road,Electronics,22,2.7,209.57,6,True
1793,East,Air,Groceries,123,3.4,4122.92,3,False
1794,East,Rail,Furniture,217,6.3,711.88,8,True
1795,North,Road,Groceries,60,4.5,564.87,6,True
1796,North,Rail,Apparel,36,6.5,227.88,8,True
1797,West,Air,Apparel,22,0.5,809.87,3,True
1798,North,Road,Pharma,48,5.8,385.83,6,True
1799,North,Road,Apparel,36,3.5,265.68,6,True
1800,North,Air,Groceries,128,2.5,3383.47,3,True
1801,Central,Road,Apparel,149,5.8,873.2,6,True
1802,West,Sea,Furniture,154,12.1,605.85,15,True
1803,South,Sea,Apparel,74,10.6,296.62,15,True
1804,South,Sea,Pharma,199,9.0,606.97,15,True
1805,South,Road,Apparel,22,4.0,184.84,6,True
1806,West,Sea,Groceries,69,12.3,286.96,15,True
1807,East,Road,Groceries,82,4.7,500.06,6,True
1808,North,Road,Apparel,154,4.2,1099.79,6,True
1809,North,Road,Groceries,37,4.5,276.93,6,True
1810,North,Road,Groceries,107,5.2,681.63,6,True
1811,East,Rail,Pharma,181,11.2,748.83,8,False
1812,West,Road,Furniture,165,3.9,1277.41,6,True
1813,North,Road,Pharma,71,3.8,491.13,6,True
1814,North,Air,Electronics,137,1.5,5750.14,3,True
1815,North,Road,Pharma,75,3.4,494.99,6,True
1816,Central,Air,Apparel,77,0.9,2110.1,3,True
1817,South,Road,Furniture,95,3.5,759.03,6,True
1818,West,Sea,Apparel,256,12.2,781.0,15,True
1819,East,Sea,Electronics,251,11.0,583.83,15,True
1820,South,Road,Furniture,178,3.5,1656.24,6,True
1821,North,Road,Groceries,50,6.2,419.29,6,False
1822,North,Road,Pharma,177,5.1,1713.82,6,True
1823,East,Sea,Apparel,95,10.9,233.85,15,True
1824,West,Road,Electronics,147,5.0,1534.45,6,True
1825,East,Road,Groceries,67,4.8,424.01,6,True
1826,East,Road,Pharma,161,3.9,1117.81,6,True
1827,North,Road,Groceries,165,3.2,1669.42,6,True
1828,Central,Road,Pharma,117,3.0,1074.86,6,True
1829,West,Sea,Furniture,150,12.3,591.99,15,True
1830,South,Road,Groceries,46,3.0,409.01,6,True
1831,Central,Road,Groceries,148,5.3,1020.35,6,True
1832,East,Sea,Groceries,70,13.7,208.35,15,True
1833,East,Sea,Furniture,224,23.7,636.14,15,False
1834,West,Road,Electronics,86,5.4,613.19,6,True
1835,West,Road,Pharma,35,3.5,304.35,6,True
1836,East,Road,Groceries,220,3.1,1463.81,6,True
1837,North,Sea,Furniture,112,13.3,287.19,15,True
1838,South,Road,Electronics,161,5.9,1412.02,6,True
1839,Central,Sea,Pharma,108,14.4,271.46,15,True
1840,North,Rail,Furniture,37,6.4,212.79,8,True
1841,South,Air,Pharma,87,2.5,3368.37,3,True
1842,South,Road,Groceries,108,4.4,981.88,6,True
1843,South,Road,Electronics,165,5.7,1701.05,6,True
1844,East,Road,Furniture,116,4.5,844.08,6,True
1845,Central,Road,Electronics,87,5.0,741.31,6,True
1846,North,Rail,Groceries,90,4.6,455.26,8,True
1847,North,Sea,Electronics,159,11.7,491.51,15,True
1848,North,Air,Electronics,171,2.5,5016.31,3,True
1849,Central,Rail,Apparel,55,6.9,224.04,8,True
1850,East,Road,Electronics,113,5.1,987.86,6,True
1851,South,Road,Pharma,169,4.1,1594.21,6,True
1852,West,Road,Furniture,254,3.2,1866.77,6,True
1853,West,Air,Apparel,217,1.4,9740.99,3,True
1854,West,Sea,Furniture,40,12.1,139.63,15,True
1855,Central,Rail,Furniture,106,6.3,472.82,8,True
1856,North,Road,Groceries,39,2.8,346.66,6,True
1857,West,Road,Groceries,243,3.7,1696.33,6,True
1858,South,Air,Apparel,122,1.4,5387.66,3,True
1859,West,Road,Groceries,171,1.3,1734.73,6,True
1860,West,Sea,Groceries,59,13.0,172.46,15,True
1861,West,Sea,Groceries,71,12.2,158.95,15,True
1862,East,Air,Furniture,132,1.8,4386.01,3,True
1863,North,Road,Apparel,208,3.4,1672.17,6,True
1864,East,Road,Furniture,29,4.7,160.33,6,True
1865,Central,Road,Pharma,194,3.0,1354.35,6,True
1866,Central,Road,Furniture,123,3.2,849.82,6,True
1867,North,Road,Pharma,25,4.8,156.02,6,True
1868,North,Rail,Electronics,159,6.4,1020.3,8,True
1869,North,Rail,Electronics,165,4.5,917.95,8,True
1870,West,Road,Pharma,110,5.9,662.01,6,True
1871,West,Road,Pharma,76,3.1,716.81,6,True
1872,North,Road,Furniture,62,3.8,554.76,6,True
1873,East,Road,Pharma,140,6.1,1221.95,6,False
1874,West,Sea,Apparel,42,9.5,119.92,15,True
1875,West,Road,Electronics,230,2.0,2173.49,6,True
1876,East,Road,Electronics,62,4.5,430.55,6,True
1877,East,Road,Pharma,184,1.0,1214.22,6,True
1878,East,Sea,Groceries,162,9.5,380.65,15,True
1879,South,Air,Groceries,130,2.9,3738.77,3,True
1880,East,Road,Pharma,192,3.5,1494.46,6,True
1881,East,Air,Apparel,55,4.1,1661.54,3,False
1882,West,Rail,Groceries,185,4.8,573.51,8,True
1883,East,Sea,Pharma,181,11.6,494.22,15,True
1884,West,Road,Apparel,181,4.6,1784.46,6,True
1885,North,Sea,Apparel,144,12.6,347.31,15,True
1886,South,Sea,Furniture,54,11.7,166.39,15,True
1887,North,Sea,Apparel,85,11.2,271.87,15,True
1888,North,Air,Groceries,195,1.8,4205.35,3,True
1889,West,Air,Groceries,87,3.2,2941.3,3,False
1890,Central,Road,Pharma,55,4.9,370.3,6,True
1891,North,Rail,Pharma,325,5.2,1488.23,8,True
1892,South,Air,Apparel,31,0.5,1004.81,3,True
1893,West,Rail,Electronics,78,5.2,332.71,8,True
1894,North,Road,Furniture,156,2.5,946.21,6,True
1895,East,Rail,Electronics,341,6.2,1388.79,8,True
1896,West,Sea,Apparel,94,13.0,343.03,15,True
1897,East,Road,Apparel,88,3.9,858.07,6,True
1898,North,Sea,Electronics,103,14.1,310.68,15,True
1899,South,Air,Furniture,56,3.6,2513.74,3,False
1900,West,Sea,Electronics,45,12.4,121.75,15,True
1901,East,Road,Pharma,184,4.8,909.15,6,True
1902,North,Road,Groceries,113,2.9,1155.08,6,True
1903,West,Sea,Pharma,29,11.6,83.2,15,True
1904,North,Road,Groceries,54,5.5,478.57,6,True
1905,West,Sea,Apparel,247,11.3,796.54,15,True
1906,North,Road,Furniture,214,5.8,1967.41,6,True
1907,Central,Air,Electronics,64,2.8,2048.46,3,True
1908,South,Road,Furniture,142,4.9,1360.82,6,True
1909,South,Air,Electronics,38,0.5,1618.47,3,True
1910,North,Road,Pharma,79,3.6,746.95,6,True
1911,South,Road,Pharma,446,4.8,3851.04,6,True
1912,West,Road,Electronics,128,2.8,1326.09,6,True
1913,Central,Road,Furniture,80,3.8,457.64,6,True
1914,South,Sea,Electronics,102,12.9,355.94,15,True
1915,South,Sea,Apparel,69,11.3,260.52,15,True
1916,West,Road,Pharma,39,3.0,247.55,6,True
1917,Central,Rail,Apparel,217,3.8,1047.92,8,True
1918,East,Road,Pharma,26,3.5,200.56,6,True
1919,South,Rail,Pharma,154,6.9,1323.95,8,True
1920,South,Sea,Groceries,95,11.0,430.04,15,True
1921,East,Sea,Apparel,219,12.0,590.33,15,True
1922,North,Road,Apparel,96,3.7,973.7,6,True
1923,East,Rail,Groceries,118,5.2,598.49,8,True
1924,South,Road,Furniture,99,5.0,942.37,6,True
1925,West,Sea,Apparel,150,14.0,354.89,15,True
1926,North,Road,Electronics,55,5.2,346.05,6,True
1927,East,Air,Groceries,77,9.8,2427.09,3,False
1928,South,Rail,Apparel,212,8.4,1128.42,8,False
1929,East,Rail,Furniture,159,7.2,739.67,8,True
1930,North,Road,Apparel,129,3.5,1244.44,6,True
1931,East,Sea,Pharma,119,11.1,362.99,15,True
1932,East,Road,Electronics,85,5.3,548.08,6,True
1933,East,Air,Groceries,93,7.9,3335.95,3,False
1934,East,Road,Pharma,129,3.0,801.45,6,True
1935,East,Road,Furniture,166,3.8,990.42,6,True
1936,West,Air,Pharma,128,1.0,4973.28,3,True
1937,North,Road,Pharma,164,3.0,1151.71,6,True
1938,West,Road,Furniture,146,5.2,1108.33,6,True
1939,South,Road,Pharma,29,4.9,306.58,6,True
1940,North,Road,Groceries,84,5.0,738.29,6,True
1941,North,Rail,Apparel,78,7.0,368.25,8,True
1942,South,Sea,Pharma,42,10.9,109.58,15,True
1943,West,Road,Groceries,151,3.3,1128.53,6,True
1944,West,Road,Apparel,179,5.8,1941.62,6,True
1945,West,Road,Apparel,102,4.1,981.02,6,True
1946,East,Road,Pharma,48,2.2,419.4,6,True
1947,South,Rail,Groceries,50,6.3,298.54,8,True
1948,North,Air,Pharma,61,2.3,2022.58,3,True
1949,South,Road,Furniture,76,4.6,794.14,6,True
1950,South,Road,Apparel,82,2.9,899.45,6,True
1951,North,Road,Pharma,109,6.3,809.25,6,False
1952,North,Sea,Apparel,256,10.2,685.84,15,True
1953,East,Sea,Groceries,144,21.3,300.08,15,False
1954,West,Road,Electronics,202,6.1,1508.86,6,False
1955,Central,Road,Pharma,61,4.7,429.57,6,True
1956,Central,Sea,Pharma,70,13.0,152.97,15,True
1957,East,Sea,Apparel,112,10.7,344.66,15,True
1958,South,Road,Groceries,130,4.4,1548.91,6,True
1959,East,Road,Furniture,77,4.0,556.46,6,True
1960,West,Road,Groceries,107,2.6,896.61,6,True
1961,North,Air,Pharma,238,9.5,9015.49,3,False
1962,South,Road,Furniture,79,3.0,664.18,6,True
1963,West,Road,Groceries,84,12.3,637.09,6,False
1964,South,Air,Electronics,52,2.0,1899.13,3,True
1965,East,Road,Apparel,221,3.8,1317.77,6,True
1966,East,Rail,Groceries,29,6.2,148.11,8,True
1967,North,Road,Groceries,120,3.8,888.49,6,True
1968,South,Road,Electronics,111,5.7,1191.44,6,True
1969,South,Air,Pharma,67,0.5,2910.85,3,True
1970,North,Road,Apparel,61,3.4,486.33,6,True
1971,North,Sea,Groceries,77,12.6,259.05,15,True
1972,West,Air,Furniture,67,0.5,2113.79,3,True
1973,North,Road,Groceries,58,2.8,409.68,6,True
1974,East,Rail,Apparel,107,6.2,533.04,8,True
1975,South,Road,Groceries,64,5.0,394.88,6,True
1976,Central,Sea,Electronics,123,13.2,295.85,15,True
1977,North,Road,Groceries,141,4.1,1227.91,6,True
1978,South,Air,Groceries,90,0.7,4334.8,3,True
1979,West,Road,Furniture,106,4.3,1092.81,6,True
1980,West,Road,Electronics,220,4.7,1811.88,6,True
1981,North,Sea,Electronics,153,12.3,512.03,15,True
1982,West,Sea,Groceries,43,13.5,119.11,15,True
1983,South,Road,Furniture,175,2.8,1502.9,6,True
1984,South,Road,Groceries,290,3.2,3215.34,6,True
1985,North,Sea,Groceries,169,13.3,503.97,15,True
1986,North,Sea,Apparel,104,10.2,319.47,15,True
1987,West,Road,Apparel,158,12.2,1121.52,6,False
1988,South,Road,Furniture,158,3.1,1545.74,6,True
1989,South,Road,Pharma,177,2.1,1812.59,6,True
1990,West,Sea,Apparel,92,11.8,321.23,15,True
1991,West,Road,Pharma,38,4.9,261.2,6,True
1992,North,Road,Electronics,81,4.2,745.19,6,True
1993,East,Rail,Apparel,121,7.0,462.98,8,True
1994,North,Road,Apparel,210,5.4,1673.34,6,True
1995,West,Road,Furniture,165,3.5,1049.59,6,True
1996,East,Road,Pharma,95,7.2,665.59,6,False
1997,Central,Road,Apparel,106,3.6,576.28,6,True
1998,North,Road,Apparel,20,3.7,149.23,6,True
1999,North,Air,Furniture,110,0.7,3884.6,3,True
2000,South,Road,Furniture,49,4.7,506.74,6,True
